Index,Location
42696,N 53° E 24° S 11° W 59°
42697,N 78° E 84° S 41° W 16°
42698,N 1° E 9° S 46° W 27°
42699,N 32° E 58° S 13° W 65°
42700,N 37° E 19° S 49° W 13°
42701,N 34° E 62° S 16° W 50°
42702,N 29° E 87° S 38° W 80°
42703,N 58° E 70° S 75° W 78°
42704,N 15° E 43° S 75° W 36°
42705,N 38° E 50° S 56° W 55°
42706,N 64° E 71° S 64° W 22°
42707,N 40° E 80° S 80° W 53°
42708,N 16° E 63° S 65° W 2°
42709,N 28° E 40° S 70° W 37°
42710,N 7° E 16° S 29° W 61°
42711,N 88° E 48° S 39° W 16°
42712,N 17° E 18° S 79° W 48°
42713,N 19° E 28° S 12° W 84°
42714,N 66° E 3° S 51° W 48°
42715,N 78° E 7° S 28° W 69°
42716,N 48° E 75° S 22° W 88°
42717,N 12° E 83° S 3° W 59°
42718,N 59° E 0° S 20° W 59°
42719,N 26° E 25° S 44° W 30°
42720,N 53° E 81° S 29° W 41°
42721,N 10° E 21° S 1° W 66°
42722,N 64° E 63° S 26° W 63°
42723,N 70° E 80° S 40° W 59°
42724,N 0° E 77° S 5° W 26°
42725,N 54° E 46° S 53° W 62°
42726,N 68° E 60° S 63° W 45°
42727,N 12° E 34° S 45° W 22°
42728,N 81° E 43° S 36° W 80°
42729,N 14° E 65° S 52° W 42°
42730,N 81° E 15° S 4° W 39°
42731,N 26° E 45° S 64° W 4°
42732,N 43° E 23° S 43° W 22°
42733,N 33° E 67° S 71° W 34°
42734,N 74° E 82° S 62° W 68°
42735,N 71° E 57° S 9° W 79°
42736,N 33° E 68° S 58° W 36°
42737,N 28° E 86° S 15° W 54°
42738,N 40° E 76° S 82° W 60°
42739,N 54° E 41° S 54° W 19°
42740,N 55° E 35° S 52° W 21°
42741,N 38° E 17° S 26° W 63°
42742,N 68° E 69° S 20° W 7°
42743,N 38° E 42° S 20° W 3°
42744,N 28° E 13° S 59° W 4°
42745,N 11° E 27° S 63° W 35°
42746,N 27° E 51° S 21° W 64°
42747,N 48° E 12° S 22° W 55°
42748,N 48° E 75° S 79° W 25°
42749,N 64° E 89° S 29° W 15°
42750,N 33° E 73° S 19° W 62°
42751,N 75° E 45° S 25° W 25°
42752,N 38° E 27° S 50° W 19°
42753,N 40° E 49° S 19° W 76°
42754,N 55° E 66° S 5° W 35°
42755,N 78° E 85° S 51° W 79°
42756,N 29° E 24° S 18° W 23°
42757,N 34° E 63° S 85° W 58°
42758,N 31° E 77° S 88° W 79°
42759,N 1° E 48° S 51° W 19°
42760,N 53° E 49° S 60° W 15°
42761,N 15° E 38° S 66° W 10°
42762,N 77° E 54° S 1° W 10°
42763,N 85° E 56° S 46° W 45°
42764,N 47° E 46° S 88° W 54°
42765,N 86° E 37° S 84° W 1°
42766,N 82° E 36° S 75° W 54°
42767,N 53° E 51° S 27° W 36°
42768,N 71° E 84° S 38° W 25°
42769,N 43° E 25° S 5° W 69°
42770,N 3° E 83° S 64° W 39°
42771,N 79° E 76° S 16° W 7°
42772,N 35° E 30° S 16° W 33°
42773,N 28° E 72° S 3° W 60°
42774,N 50° E 70° S 29° W 6°
42775,N 7° E 83° S 15° W 10°
42776,N 12° E 48° S 80° W 24°
42777,N 71° E 39° S 4° W 55°
42778,N 28° E 61° S 80° W 55°
42779,N 31° E 34° S 88° W 72°
42780,N 45° E 8° S 18° W 81°
42781,N 10° E 69° S 36° W 67°
42782,N 45° E 22° S 70° W 0°
42783,N 88° E 52° S 17° W 72°
42784,N 25° E 15° S 62° W 48°
42785,N 46° E 78° S 54° W 82°
42786,N 28° E 45° S 50° W 60°
42787,N 17° E 34° S 53° W 23°
42788,N 66° E 15° S 13° W 5°
42789,N 73° E 77° S 38° W 9°
42790,N 59° E 20° S 78° W 88°
42791,N 69° E 64° S 79° W 56°
42792,N 88° E 60° S 0° W 59°
42793,N 30° E 37° S 10° W 74°
42794,N 9° E 32° S 15° W 49°
42795,N 68° E 16° S 10° W 57°
42796,N 11° E 46° S 11° W 17°
42797,N 56° E 74° S 9° W 12°
42798,N 67° E 34° S 70° W 46°
42799,N 50° E 73° S 62° W 53°
42800,N 85° E 28° S 24° W 69°
42801,N 46° E 4° S 56° W 84°
42802,N 40° E 28° S 2° W 31°
42803,N 50° E 2° S 37° W 23°
42804,N 19° E 41° S 42° W 27°
42805,N 45° E 45° S 63° W 0°
42806,N 42° E 54° S 28° W 22°
42807,N 41° E 66° S 10° W 89°
42808,N 88° E 87° S 81° W 40°
42809,N 71° E 57° S 39° W 89°
42810,N 28° E 15° S 20° W 22°
42811,N 75° E 36° S 13° W 42°
42812,N 15° E 15° S 78° W 66°
42813,N 61° E 43° S 44° W 10°
42814,N 89° E 59° S 24° W 86°
42815,N 5° E 43° S 87° W 18°
42816,N 9° E 36° S 55° W 6°
42817,N 71° E 86° S 87° W 74°
42818,N 19° E 80° S 71° W 78°
42819,N 24° E 83° S 0° W 35°
42820,N 40° E 62° S 19° W 27°
42821,N 19° E 31° S 44° W 61°
42822,N 16° E 2° S 85° W 28°
42823,N 84° E 45° S 1° W 17°
42824,N 75° E 84° S 76° W 25°
42825,N 57° E 86° S 58° W 59°
42826,N 63° E 7° S 29° W 48°
42827,N 25° E 24° S 89° W 74°
42828,N 31° E 35° S 53° W 60°
42829,N 26° E 7° S 19° W 31°
42830,N 62° E 83° S 18° W 7°
42831,N 73° E 65° S 62° W 52°
42832,N 48° E 72° S 83° W 38°
42833,N 68° E 14° S 55° W 67°
42834,N 17° E 55° S 19° W 75°
42835,N 0° E 22° S 6° W 60°
42836,N 56° E 26° S 74° W 57°
42837,N 18° E 40° S 23° W 76°
42838,N 83° E 15° S 3° W 56°
42839,N 50° E 5° S 2° W 77°
42840,N 33° E 88° S 77° W 26°
42841,N 40° E 71° S 63° W 55°
42842,N 68° E 87° S 81° W 26°
42843,N 60° E 42° S 10° W 21°
42844,N 77° E 31° S 61° W 16°
42845,N 3° E 18° S 69° W 12°
42846,N 49° E 63° S 82° W 1°
42847,N 62° E 62° S 34° W 89°
42848,N 80° E 27° S 18° W 51°
42849,N 7° E 38° S 73° W 53°
42850,N 80° E 1° S 34° W 66°
42851,N 34° E 1° S 81° W 89°
42852,N 59° E 48° S 33° W 43°
42853,N 16° E 30° S 36° W 29°
42854,N 11° E 67° S 21° W 29°
42855,N 68° E 83° S 6° W 56°
42856,N 33° E 28° S 79° W 58°
42857,N 37° E 2° S 27° W 2°
42858,N 24° E 40° S 80° W 64°
42859,N 4° E 77° S 81° W 88°
42860,N 83° E 51° S 13° W 72°
42861,N 33° E 88° S 33° W 50°
42862,N 39° E 47° S 40° W 34°
42863,N 46° E 85° S 37° W 29°
42864,N 1° E 42° S 65° W 17°
42865,N 3° E 52° S 82° W 41°
42866,N 34° E 72° S 61° W 1°
42867,N 35° E 49° S 65° W 41°
42868,N 45° E 78° S 59° W 2°
42869,N 40° E 10° S 51° W 76°
42870,N 27° E 69° S 0° W 60°
42871,N 50° E 63° S 38° W 26°
42872,N 0° E 14° S 14° W 46°
42873,N 23° E 44° S 32° W 71°
42874,N 77° E 55° S 74° W 20°
42875,N 10° E 2° S 16° W 48°
42876,N 10° E 83° S 58° W 74°
42877,N 20° E 26° S 29° W 83°
42878,N 31° E 20° S 16° W 27°
42879,N 72° E 72° S 84° W 44°
42880,N 53° E 37° S 78° W 26°
42881,N 50° E 75° S 20° W 35°
42882,N 35° E 67° S 33° W 61°
42883,N 4° E 45° S 14° W 71°
42884,N 19° E 67° S 83° W 68°
42885,N 68° E 22° S 22° W 48°
42886,N 75° E 36° S 61° W 20°
42887,N 25° E 21° S 63° W 82°
42888,N 85° E 14° S 20° W 56°
42889,N 48° E 25° S 28° W 13°
42890,N 80° E 13° S 14° W 87°
42891,N 13° E 3° S 89° W 12°
42892,N 76° E 88° S 25° W 84°
42893,N 43° E 84° S 35° W 48°
42894,N 58° E 83° S 3° W 47°
42895,N 43° E 25° S 81° W 55°
42896,N 52° E 33° S 35° W 82°
42897,N 26° E 55° S 17° W 56°
42898,N 70° E 89° S 14° W 23°
42899,N 75° E 21° S 64° W 2°
42900,N 62° E 28° S 50° W 28°
42901,N 40° E 59° S 10° W 83°
42902,N 77° E 65° S 57° W 22°
42903,N 39° E 31° S 25° W 63°
42904,N 4° E 8° S 45° W 7°
42905,N 12° E 34° S 56° W 10°
42906,N 88° E 80° S 86° W 43°
42907,N 4° E 55° S 29° W 41°
42908,N 4° E 70° S 52° W 15°
42909,N 82° E 34° S 33° W 81°
42910,N 87° E 20° S 67° W 5°
42911,N 30° E 71° S 66° W 27°
42912,N 74° E 81° S 40° W 55°
42913,N 70° E 39° S 31° W 2°
42914,N 6° E 80° S 5° W 74°
42915,N 87° E 26° S 53° W 22°
42916,N 5° E 57° S 71° W 57°
42917,N 45° E 51° S 89° W 20°
42918,N 43° E 22° S 46° W 14°
42919,N 57° E 80° S 76° W 56°
42920,N 39° E 87° S 21° W 51°
42921,N 48° E 6° S 79° W 78°
42922,N 60° E 83° S 39° W 62°
42923,N 20° E 3° S 84° W 10°
42924,N 12° E 12° S 75° W 63°
42925,N 4° E 87° S 57° W 26°
42926,N 65° E 4° S 35° W 50°
42927,N 12° E 11° S 86° W 46°
42928,N 70° E 77° S 52° W 12°
42929,N 35° E 32° S 35° W 46°
42930,N 72° E 11° S 50° W 21°
42931,N 81° E 19° S 3° W 29°
42932,N 38° E 33° S 87° W 23°
42933,N 47° E 42° S 79° W 25°
42934,N 16° E 11° S 44° W 42°
42935,N 73° E 33° S 6° W 18°
42936,N 64° E 8° S 39° W 88°
42937,N 22° E 10° S 6° W 16°
42938,N 11° E 49° S 30° W 68°
42939,N 47° E 63° S 80° W 29°
42940,N 4° E 67° S 83° W 83°
42941,N 26° E 54° S 26° W 59°
42942,N 35° E 13° S 67° W 78°
42943,N 86° E 83° S 7° W 74°
42944,N 2° E 25° S 15° W 74°
42945,N 14° E 22° S 47° W 76°
42946,N 82° E 17° S 39° W 75°
42947,N 33° E 87° S 58° W 82°
42948,N 56° E 40° S 51° W 30°
42949,N 77° E 82° S 17° W 11°
42950,N 63° E 38° S 24° W 3°
42951,N 9° E 77° S 56° W 51°
42952,N 18° E 21° S 11° W 85°
42953,N 2° E 80° S 37° W 57°
42954,N 67° E 35° S 74° W 22°
42955,N 51° E 76° S 85° W 8°
42956,N 56° E 39° S 79° W 20°
42957,N 29° E 85° S 73° W 78°
42958,N 27° E 41° S 64° W 8°
42959,N 38° E 67° S 7° W 59°
42960,N 1° E 62° S 69° W 12°
42961,N 16° E 67° S 71° W 31°
42962,N 3° E 18° S 76° W 18°
42963,N 37° E 26° S 43° W 77°
42964,N 23° E 73° S 64° W 32°
42965,N 62° E 59° S 89° W 89°
42966,N 60° E 58° S 3° W 88°
42967,N 79° E 89° S 33° W 34°
42968,N 5° E 65° S 38° W 9°
42969,N 40° E 68° S 27° W 24°
42970,N 31° E 60° S 51° W 81°
42971,N 15° E 36° S 8° W 80°
42972,N 12° E 87° S 32° W 82°
42973,N 2° E 81° S 60° W 35°
42974,N 46° E 25° S 1° W 83°
42975,N 24° E 23° S 31° W 8°
42976,N 25° E 21° S 52° W 33°
42977,N 86° E 13° S 30° W 73°
42978,N 16° E 45° S 55° W 21°
42979,N 82° E 71° S 56° W 78°
42980,N 51° E 54° S 1° W 10°
42981,N 0° E 67° S 68° W 43°
42982,N 22° E 67° S 68° W 6°
42983,N 39° E 48° S 56° W 63°
42984,N 48° E 83° S 29° W 37°
42985,N 21° E 50° S 23° W 31°
42986,N 0° E 29° S 35° W 79°
42987,N 49° E 68° S 11° W 22°
42988,N 38° E 33° S 72° W 39°
42989,N 79° E 51° S 46° W 46°
42990,N 64° E 6° S 35° W 87°
42991,N 71° E 18° S 26° W 79°
42992,N 36° E 32° S 28° W 24°
42993,N 89° E 9° S 62° W 44°
42994,N 69° E 16° S 51° W 20°
42995,N 53° E 30° S 51° W 62°
42996,N 20° E 38° S 55° W 40°
42997,N 74° E 85° S 56° W 38°
42998,N 78° E 12° S 75° W 37°
42999,N 32° E 44° S 6° W 85°
43000,N 10° E 4° S 10° W 85°
43001,N 64° E 24° S 38° W 47°
43002,N 72° E 1° S 24° W 30°
43003,N 83° E 25° S 57° W 50°
43004,N 24° E 27° S 87° W 17°
43005,N 71° E 46° S 12° W 87°
43006,N 37° E 9° S 14° W 87°
43007,N 59° E 3° S 25° W 86°
43008,N 45° E 57° S 78° W 53°
43009,N 64° E 9° S 37° W 16°
43010,N 28° E 14° S 5° W 54°
43011,N 58° E 22° S 4° W 70°
43012,N 21° E 41° S 73° W 20°
43013,N 39° E 41° S 6° W 25°
43014,N 28° E 34° S 58° W 27°
43015,N 85° E 81° S 20° W 48°
43016,N 79° E 42° S 19° W 79°
43017,N 20° E 58° S 21° W 72°
43018,N 35° E 31° S 18° W 18°
43019,N 80° E 28° S 52° W 47°
43020,N 71° E 48° S 40° W 84°
43021,N 86° E 67° S 26° W 17°
43022,N 63° E 79° S 85° W 75°
43023,N 12° E 51° S 86° W 10°
43024,N 76° E 24° S 37° W 42°
43025,N 60° E 45° S 47° W 72°
43026,N 25° E 4° S 27° W 62°
43027,N 77° E 88° S 7° W 81°
43028,N 45° E 26° S 27° W 43°
43029,N 5° E 12° S 21° W 18°
43030,N 52° E 32° S 0° W 0°
43031,N 67° E 49° S 31° W 36°
43032,N 29° E 57° S 69° W 37°
43033,N 26° E 0° S 19° W 58°
43034,N 22° E 52° S 31° W 38°
43035,N 19° E 23° S 40° W 75°
43036,N 60° E 80° S 83° W 39°
43037,N 13° E 37° S 82° W 76°
43038,N 73° E 9° S 82° W 79°
43039,N 60° E 44° S 79° W 28°
43040,N 2° E 80° S 61° W 15°
43041,N 54° E 27° S 43° W 36°
43042,N 7° E 32° S 21° W 57°
43043,N 31° E 82° S 45° W 22°
43044,N 41° E 31° S 66° W 46°
43045,N 62° E 83° S 78° W 30°
43046,N 4° E 10° S 69° W 88°
43047,N 55° E 89° S 53° W 29°
43048,N 61° E 60° S 13° W 80°
43049,N 13° E 56° S 25° W 83°
43050,N 58° E 86° S 35° W 47°
43051,N 54° E 59° S 65° W 75°
43052,N 58° E 30° S 15° W 24°
43053,N 88° E 87° S 32° W 40°
43054,N 31° E 40° S 13° W 11°
43055,N 68° E 22° S 72° W 36°
43056,N 67° E 6° S 23° W 50°
43057,N 51° E 59° S 7° W 63°
43058,N 25° E 0° S 72° W 74°
43059,N 5° E 41° S 42° W 5°
43060,N 77° E 18° S 89° W 11°
43061,N 68° E 21° S 69° W 0°
43062,N 37° E 50° S 42° W 67°
43063,N 78° E 47° S 71° W 37°
43064,N 8° E 74° S 69° W 50°
43065,N 44° E 0° S 35° W 72°
43066,N 14° E 0° S 22° W 22°
43067,N 20° E 42° S 42° W 9°
43068,N 22° E 62° S 33° W 69°
43069,N 84° E 79° S 44° W 66°
43070,N 63° E 2° S 36° W 40°
43071,N 8° E 3° S 18° W 48°
43072,N 5° E 74° S 71° W 57°
43073,N 37° E 85° S 44° W 76°
43074,N 64° E 21° S 40° W 21°
43075,N 50° E 83° S 1° W 41°
43076,N 28° E 79° S 61° W 33°
43077,N 49° E 56° S 48° W 86°
43078,N 59° E 58° S 49° W 69°
43079,N 88° E 78° S 9° W 72°
43080,N 54° E 1° S 79° W 59°
43081,N 58° E 22° S 66° W 87°
43082,N 21° E 85° S 34° W 62°
43083,N 47° E 10° S 19° W 67°
43084,N 8° E 56° S 0° W 39°
43085,N 17° E 24° S 66° W 78°
43086,N 75° E 70° S 89° W 14°
43087,N 57° E 57° S 9° W 21°
43088,N 36° E 77° S 45° W 56°
43089,N 17° E 3° S 0° W 37°
43090,N 14° E 62° S 41° W 76°
43091,N 63° E 73° S 45° W 68°
43092,N 52° E 4° S 79° W 0°
43093,N 55° E 72° S 60° W 47°
43094,N 63° E 65° S 20° W 3°
43095,N 39° E 40° S 44° W 63°
43096,N 28° E 21° S 50° W 45°
43097,N 14° E 55° S 82° W 84°
43098,N 19° E 48° S 30° W 80°
43099,N 87° E 43° S 62° W 9°
43100,N 55° E 18° S 61° W 5°
43101,N 46° E 68° S 45° W 77°
43102,N 79° E 31° S 43° W 3°
43103,N 12° E 29° S 59° W 53°
43104,N 25° E 84° S 25° W 17°
43105,N 67° E 60° S 19° W 33°
43106,N 15° E 86° S 43° W 32°
43107,N 2° E 7° S 50° W 50°
43108,N 7° E 31° S 41° W 13°
43109,N 58° E 65° S 69° W 24°
43110,N 48° E 44° S 62° W 2°
43111,N 31° E 61° S 15° W 38°
43112,N 41° E 70° S 62° W 65°
43113,N 76° E 61° S 67° W 17°
43114,N 39° E 10° S 83° W 37°
43115,N 71° E 50° S 5° W 34°
43116,N 78° E 10° S 83° W 63°
43117,N 53° E 35° S 80° W 68°
43118,N 62° E 86° S 89° W 13°
43119,N 2° E 71° S 18° W 79°
43120,N 30° E 76° S 57° W 81°
43121,N 82° E 27° S 48° W 44°
43122,N 68° E 63° S 37° W 36°
43123,N 12° E 17° S 13° W 76°
43124,N 31° E 51° S 46° W 6°
43125,N 85° E 38° S 67° W 41°
43126,N 14° E 39° S 0° W 25°
43127,N 56° E 66° S 9° W 43°
43128,N 84° E 64° S 65° W 51°
43129,N 45° E 69° S 47° W 49°
43130,N 67° E 87° S 74° W 8°
43131,N 24° E 15° S 66° W 35°
43132,N 15° E 68° S 66° W 49°
43133,N 89° E 56° S 88° W 70°
43134,N 53° E 65° S 60° W 24°
43135,N 16° E 68° S 54° W 3°
43136,N 62° E 71° S 72° W 48°
43137,N 52° E 54° S 86° W 58°
43138,N 53° E 27° S 52° W 4°
43139,N 65° E 77° S 37° W 11°
43140,N 8° E 68° S 54° W 82°
43141,N 22° E 65° S 61° W 45°
43142,N 31° E 69° S 29° W 89°
43143,N 54° E 8° S 47° W 87°
43144,N 64° E 3° S 84° W 17°
43145,N 27° E 86° S 15° W 23°
43146,N 32° E 12° S 72° W 8°
43147,N 15° E 37° S 46° W 73°
43148,N 53° E 20° S 89° W 4°
43149,N 26° E 69° S 17° W 4°
43150,N 58° E 42° S 1° W 66°
43151,N 88° E 56° S 22° W 76°
43152,N 85° E 23° S 76° W 22°
43153,N 72° E 18° S 51° W 9°
43154,N 76° E 59° S 87° W 26°
43155,N 77° E 61° S 11° W 18°
43156,N 72° E 9° S 77° W 23°
43157,N 74° E 81° S 27° W 42°
43158,N 67° E 46° S 57° W 29°
43159,N 89° E 75° S 76° W 29°
43160,N 88° E 32° S 79° W 80°
43161,N 66° E 13° S 58° W 24°
43162,N 86° E 38° S 82° W 46°
43163,N 8° E 10° S 11° W 77°
43164,N 37° E 49° S 18° W 29°
43165,N 21° E 70° S 63° W 62°
43166,N 10° E 1° S 69° W 47°
43167,N 61° E 20° S 39° W 26°
43168,N 17° E 52° S 32° W 8°
43169,N 67° E 55° S 40° W 32°
43170,N 41° E 37° S 74° W 33°
43171,N 43° E 16° S 68° W 12°
43172,N 40° E 19° S 62° W 4°
43173,N 88° E 28° S 22° W 35°
43174,N 41° E 49° S 25° W 76°
43175,N 72° E 33° S 27° W 62°
43176,N 20° E 58° S 89° W 41°
43177,N 66° E 73° S 63° W 52°
43178,N 7° E 14° S 26° W 46°
43179,N 58° E 2° S 17° W 86°
43180,N 20° E 23° S 34° W 49°
43181,N 28° E 89° S 68° W 50°
43182,N 7° E 31° S 46° W 59°
43183,N 14° E 4° S 54° W 80°
43184,N 81° E 24° S 63° W 57°
43185,N 26° E 64° S 43° W 83°
43186,N 0° E 62° S 10° W 59°
43187,N 87° E 82° S 86° W 20°
43188,N 42° E 18° S 68° W 27°
43189,N 85° E 67° S 31° W 37°
43190,N 1° E 5° S 80° W 42°
43191,N 13° E 55° S 19° W 54°
43192,N 0° E 62° S 34° W 27°
43193,N 40° E 23° S 37° W 88°
43194,N 58° E 34° S 49° W 47°
43195,N 75° E 38° S 26° W 77°
43196,N 41° E 74° S 43° W 21°
43197,N 38° E 30° S 80° W 78°
43198,N 86° E 35° S 68° W 75°
43199,N 10° E 40° S 50° W 38°
43200,N 76° E 82° S 7° W 87°
43201,N 80° E 3° S 22° W 4°
43202,N 75° E 7° S 0° W 81°
43203,N 43° E 81° S 32° W 79°
43204,N 15° E 46° S 70° W 62°
43205,N 81° E 21° S 36° W 76°
43206,N 21° E 24° S 15° W 35°
43207,N 9° E 64° S 32° W 37°
43208,N 87° E 26° S 5° W 11°
43209,N 53° E 57° S 9° W 62°
43210,N 49° E 39° S 42° W 3°
43211,N 65° E 52° S 29° W 41°
43212,N 19° E 32° S 40° W 36°
43213,N 18° E 30° S 55° W 29°
43214,N 86° E 19° S 88° W 26°
43215,N 57° E 56° S 30° W 80°
43216,N 14° E 15° S 68° W 61°
43217,N 23° E 40° S 53° W 16°
43218,N 75° E 54° S 52° W 60°
43219,N 11° E 25° S 57° W 61°
43220,N 52° E 31° S 21° W 78°
43221,N 54° E 82° S 41° W 71°
43222,N 64° E 55° S 9° W 52°
43223,N 83° E 68° S 39° W 39°
43224,N 0° E 4° S 17° W 79°
43225,N 56° E 75° S 27° W 84°
43226,N 11° E 75° S 78° W 41°
43227,N 4° E 56° S 40° W 77°
43228,N 49° E 81° S 52° W 10°
43229,N 35° E 88° S 16° W 63°
43230,N 74° E 56° S 6° W 2°
43231,N 27° E 16° S 57° W 32°
43232,N 14° E 23° S 8° W 39°
43233,N 38° E 54° S 35° W 68°
43234,N 51° E 66° S 71° W 40°
43235,N 7° E 55° S 52° W 50°
43236,N 9° E 44° S 68° W 20°
43237,N 76° E 88° S 81° W 36°
43238,N 67° E 57° S 53° W 70°
43239,N 8° E 33° S 74° W 88°
43240,N 48° E 26° S 27° W 38°
43241,N 21° E 17° S 44° W 34°
43242,N 16° E 12° S 23° W 2°
43243,N 7° E 26° S 75° W 7°
43244,N 13° E 46° S 38° W 76°
43245,N 44° E 20° S 88° W 30°
43246,N 60° E 60° S 0° W 53°
43247,N 43° E 50° S 29° W 66°
43248,N 4° E 85° S 50° W 29°
43249,N 69° E 17° S 5° W 49°
43250,N 87° E 53° S 0° W 48°
43251,N 89° E 31° S 26° W 43°
43252,N 4° E 85° S 66° W 46°
43253,N 58° E 60° S 3° W 81°
43254,N 39° E 52° S 43° W 27°
43255,N 46° E 27° S 73° W 45°
43256,N 36° E 86° S 25° W 22°
43257,N 79° E 63° S 66° W 61°
43258,N 4° E 7° S 26° W 70°
43259,N 72° E 68° S 20° W 4°
43260,N 74° E 17° S 40° W 5°
43261,N 35° E 74° S 16° W 68°
43262,N 29° E 50° S 3° W 28°
43263,N 8° E 61° S 23° W 55°
43264,N 72° E 8° S 79° W 51°
43265,N 52° E 72° S 48° W 9°
43266,N 11° E 27° S 82° W 46°
43267,N 55° E 6° S 74° W 85°
43268,N 31° E 87° S 44° W 5°
43269,N 15° E 25° S 16° W 44°
43270,N 86° E 52° S 81° W 3°
43271,N 78° E 25° S 70° W 85°
43272,N 8° E 6° S 41° W 49°
43273,N 51° E 66° S 24° W 6°
43274,N 79° E 64° S 22° W 81°
43275,N 63° E 8° S 11° W 7°
43276,N 78° E 15° S 14° W 36°
43277,N 1° E 14° S 24° W 62°
43278,N 12° E 83° S 52° W 9°
43279,N 27° E 12° S 51° W 28°
43280,N 28° E 73° S 23° W 1°
43281,N 24° E 87° S 77° W 64°
43282,N 35° E 55° S 77° W 64°
43283,N 2° E 28° S 83° W 7°
43284,N 64° E 82° S 58° W 35°
43285,N 30° E 13° S 43° W 84°
43286,N 85° E 37° S 71° W 35°
43287,N 4° E 2° S 43° W 47°
43288,N 10° E 9° S 86° W 36°
43289,N 83° E 67° S 72° W 28°
43290,N 65° E 56° S 10° W 5°
43291,N 38° E 20° S 31° W 64°
43292,N 89° E 62° S 43° W 75°
43293,N 65° E 22° S 6° W 6°
43294,N 73° E 3° S 59° W 20°
43295,N 25° E 54° S 71° W 65°
43296,N 45° E 33° S 13° W 4°
43297,N 10° E 36° S 28° W 82°
43298,N 82° E 68° S 26° W 7°
43299,N 55° E 33° S 21° W 32°
43300,N 35° E 59° S 51° W 26°
43301,N 43° E 71° S 71° W 71°
43302,N 87° E 31° S 63° W 76°
43303,N 13° E 33° S 13° W 34°
43304,N 57° E 47° S 45° W 61°
43305,N 28° E 2° S 24° W 45°
43306,N 81° E 67° S 43° W 56°
43307,N 32° E 5° S 5° W 34°
43308,N 67° E 67° S 74° W 6°
43309,N 70° E 66° S 44° W 22°
43310,N 41° E 32° S 29° W 47°
43311,N 20° E 83° S 38° W 7°
43312,N 53° E 6° S 9° W 9°
43313,N 48° E 62° S 22° W 13°
43314,N 25° E 49° S 88° W 13°
43315,N 50° E 30° S 50° W 42°
43316,N 75° E 34° S 66° W 81°
43317,N 36° E 41° S 8° W 79°
43318,N 14° E 74° S 64° W 46°
43319,N 87° E 41° S 33° W 64°
43320,N 60° E 45° S 72° W 76°
43321,N 14° E 41° S 85° W 47°
43322,N 37° E 64° S 34° W 89°
43323,N 75° E 5° S 42° W 12°
43324,N 36° E 54° S 56° W 4°
43325,N 38° E 24° S 57° W 43°
43326,N 29° E 63° S 38° W 43°
43327,N 28° E 89° S 30° W 73°
43328,N 69° E 71° S 67° W 51°
43329,N 56° E 38° S 80° W 11°
43330,N 62° E 4° S 7° W 84°
43331,N 76° E 12° S 67° W 49°
43332,N 76° E 47° S 37° W 20°
43333,N 35° E 22° S 80° W 77°
43334,N 25° E 49° S 59° W 32°
43335,N 19° E 18° S 61° W 52°
43336,N 69° E 62° S 33° W 45°
43337,N 55° E 55° S 59° W 50°
